preprocessed,label
never wanted tell im short onedge late,0
spoil bed well,0
hello got st andrewsboy long way cold keep posted,0
put sign choose number pin show right,0
yes trust u buy new stuff asap try,0
right ill make appointment right,0
see forwarding message proof,0
want new nokia colour phone deliveredtomorrow free minute mobile free text free camcorder reply call,1
final chance claim ur worth discount voucher today text yes savamob member offer mobile c savamob pobox muz sub,1
much u trying get,0
ok problem u frm wats matter,0
plan family set stone,0
get ok,0
dont put stuff road keep getting slippery,0
hey rite u put evey mnth,0
nd attempt contract u week top prize either cash prize call,1
u sick still go shopping,0
let go bill miller,0
winner specially selected receive cash award speak live operator claim call ampm cost p,1
got take take part wrc rally oz u lucozade energy text rally le p see pack lucozadecoukwrc itcould u,1
storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moralone get name person bt girlfrnd g n g h,0
prepare pounded every night,0
night sweet sleep well ive see exorcism emily rose may never sleep hug snogs,0
want kfc tuesday buy meal gravy mark,0
really dude friend im afraid,0
new message call,1
treasure every moment spend together,0
dear sleeping p,0
hi neva worry bout da truth coz truth lead ur heart least unique person like u deserve sleep tight morning,0
come,0
ic lotta childporn car,0
dont hesitate know second time weakness like keep notebook eat day anything changed day sure nothing,0
add dont really care cant least get dude fuck hey money want,0
new voicemail please call,1
dunno lei shd b driving lor co go sch hr oni,0
god love limit god grace measure god power boundary may u god endless blessing always ur life gud ni,0
carlos taking sweet time usual let know patty donewant smoke ill tell haul as,0
check choose babe video smsshsexnetun fgkslpopw fgkslpo,1
bring got,0
know account detailsi ask mom send youmy mom reach,0
valentine game send dis msg ur friend answer r someone really love u ques colour suit best,0
im work please call,0
please give u connection today ltdecimalgt refund bill,0
oh really perform write paper go movie home midnight huh,0
lul im gettin juicy gossip hospital two nurse talking fat gettin one think shes obese oyea,0
sent score sophas secondary application school think thinking applying research cost also contact joke ogunrinde school one le expensive one,0
u secret admirer looking make contact ufind rreveal think ur specialcall,1
yar lor wait mum finish sch lunch lor whole morning stay home clean room room quite clean hee,0
yeah probably sure ilol let u know personally wuldnt bother ur goin mite well,0
made day great day,0
im fine hope good take care,0
oh yeah diet flew window,0
sister cleared two round birla soft yesterday,0
hmmm imagine youve come home rub foot make dinner help get ready date sure ready kind life,0
havent seen facebook huh lol,0
shes fine good hear dear happy new year oh,0
kkwhy cant come search job,0
enjoying semester take care brother,0
tuesday night r u real,0
say hi get as back south tampa preferably kegger,0
izzit still raining,0
leaving yet ok lor go elsewhere n eat u thk,0
hey ive booked lesson sun liao,0
thank princess sexy,0
hi good mornin thanku wish u,0
see letter b car,0
ive reached sch already,0
exhausted train morning much wine pie sleep well,0
aiya discus later lar pick,0
wifehow knew time murder exactly,0
ya nowonion roast,0
love hope anything drastic dont dare sell pc phone,0
ya ok dinner,0
becoz ltgt jan whn al post ofice holiday cn go fr post oficegot duffer,0
rushing im working im school rush go hungry,0
search happiness main source unhappiness accept life way come u find happiness every moment u live,0
dai ltgt naal eruku,0
way rencontre meet mountain dont,0
bold ltgt,0
ok lor,0
reached home tired come tomorro,0
remember,0
okcome home vl nice meet v chat,0
ffffffffff alright way meet sooner,0
impossible argue always treat like sub like never released remind necessary,0
want show world princess europe,0
unsubscribed service get ton sexy babe hunk straight phone go httpgotbabescouk subscription,1
lol would mom would fit tell whole family crazy terrible,0
call ok said call,0
msg r time passthey silently say thinking u right also making u think least moment gd ntswt drms shesil,0
pick ur fone u dumb,0
know wot people wear shirt jumper hat belt know r cribbs,0
yeah jus rite,0
thats thing ape u fight death keep something minute u let go thats,0
urgent costa del sol holiday await collection call toclaim sae tc pobox stockport skxh costpm maxmins,1
happen dear silent tensed,0
love daddy make scream pleasure going slap as dick,0
u lunch alone bored,0
day working dayexcept saturday sunday,0
registered subscriber yr draw gift voucher b entered receipt correct an next olympics txt an,1
machan go gym tomorrow wil come late goodnight,0
future planned tomorrow result today best present enjoy future,0
kkapo kgood movie,0
shes find sent offline message know anjolas,0
hahahause brain dear,0
sorry pain ok meet another night spent late afternoon casualty mean havent done stuffmoro includes time sheet sorry,0
still game,0
wasnt paying attention,0
yup im still coffee wif frens fren drove shell give lift,0
sorry sent blank msg yup trying serious studying,0
urgent mobile number awarded prize guaranteed call land line claim valid hr ppm,1
everywhere dirt floor window even shirt sometimes open mouth come flowing dream world without half chore time joy lot tv show ill see guess like thing must exist like rain hail mist time done become one,0
well ball time make call,0
k call ah,0
depends quality want type sent boye faded glory want ralphs maybe,0
hello love went day alright think sweet send jolt heart remind love hear screamed across sea world hear ahmad al hallaq loved owned possessive passionate kiss,0
problem talk later,0
great hope using connection mode men also co never know old friend lead today,0
youre gonna way specific,0
u attend ur driving lesson many time wk n day,0
printed oh ltgt come upstairs,0
cd u congratulation ur awarded cd gift voucher gift guaranteed freeentry wkly draw xt music tncs wwwldewcomwinppmxage,1
pay ltdecimalgt lakh,0
rajipls favour pls convey birthday wish nimya pls today birthday,0
message food,0
derp worse dude always want party dude file complaint three drug abuser life,0
thanks bomb date phone wanted say,0
whats ur pin,0
messagesome text missing sendername missing number missing sentdate missing missing u lot thats everything missing sent via fullonsmscom,0
like spoiled,0
come slave going shell unconsciously avoiding making unhappy,0
ok,0
still looking job much ta earn,0
anything lar,0
ha ha ha good joke girl situation seeker,0
valentine day special win quiz take partner trip lifetime send go pmsg rcvd custcare,1
free msg get gnarl barkley crazy ringtone totally free reply go message right,1
sir waiting call free please call,0
cal sir meeting,0
lot happened feel quiet beth aunt charlie working lot helen mo,0
omg make wedding chapel frontierville get good stuff,0
arrived see couple day lt,0
come home dont want u miserable,0
otherwise part time job natuition,0
nothis kallis home groundamla home town durban,0
storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moralone get name person bt girlfrnd g n g h,0
funeral home audrey dad,0
hmmbad newshype park plaza studio takenonly left bedrm,0
tot group mate lucky havent reply wat time need leave,0
today iz yellow rose day u love frndship give misscall amp send ur frndz amp see many miss call u get u get missed u marry ur lover,0
prabhaim sorydarealyfrm heart im sory,0
hello hows saturday go texting see youd decided anything tomo im trying invite anything,0
u wake already wat u u picking u later rite im taking sq reaching ard smth like dat u check e arrival time c ya soon,0
hasnt pattern recently crap weekend,0
ha ha popped loo helloed hello,0
december mobile mths entitled update latest colour camera mobile free call mobile update vco free,1
already squatting new way walking,0
erm ill pick pm thatll give enough time get park,0
want tell bad feel basically time text lately need drug,0
sorry ill call later meeting,0
said text one time,0
omg could snow tonite,0
im late tellmiss im way,0
yo way could pick something tonight,0
come room cannot come house co house still messy haha,0
well keep mind ive got enough gas one round trip barring sudden influx cash,0
actually first time went bed long spoke woke night,0
urgent nd attempt contact uu call b tcsbcmwcnxx callcost ppm mobilesvary max,1
playin space poker u,0
somewhere beneath pale moon light someone think u dream come true goodnite amp sweet dream,0
free entry wkly comp win fa cup final tkts st may text fa receive entry questionstd txt ratetcs apply over,1
ur change da report big co ive already made change da previous report,0
farm open,0
huh mean computational science like dat one push n,0
oh phone phoned disconnected,0
u konw waht rael friendship im gving yuo exmpel jsut ese tihs msg evrey splleing tihs msg wrnog bt sitll yuo raed wihtuot ayn mitsake goodnight amp nice sleepsweet dream,0
