preprocessed,label
jane babe goin wrk feel ill lst nite foned already cover chuck,0
yep pretty sculpture,0
er yeah b sorry tell pubcafe sit come wen u,0
call send girl erotic ecstacy pmin stop text call nat rate,1
happy valentine day know early hundred handsomes beauty wish thought finish aunty uncle st,0
free st week nokia tone ur mob every week txt nokia get txting tell ur mate zed pobox wwq normptone,1
much buzy,0
today vodafone number ending selected receive award number match call receive award,1
taka lor wat time u wan come n look u,0
didnt get second half message,0
moby pub quizwin high street prize u know new duchess cornwall txt first name unsub stop sp,1
wat time wan today,0
guy kadeem hasnt selling since break know one guy he paranoid fuck doesnt like selling without cant til late tonight,0
thnx dude u guy nite,0
wishing family merry x ma happy new year advance,0
storming msg wen u lift phne u say hello u knw wt real meaning hello name girl yes u knw dat girl margaret hello girlfrnd f grahmbell invnted telphone moralone get name person bt girlfrnd g n g h,0
call use ur min call cast pmin mob vary service provided aom gbpmonth aom boxm er u stop age,1
thanks honey great day,0
good morning plz call sir,0
ranjith cal drpd deeraj deepak min hold,0
ive called hoping lr malaria know miss guy miss ban big pls give love especially great day,0
getting ticket walsall tue th march mate getting sat ill pay treat want go txt bak terry,0
computer fried essential part dont keep spare fucking idiot roommate looovvve leaving thing running full ltgt,0
excellent thought misundrstud frnd knw u hate bt day wen ull knw truth ull hate urself gn,0
im job profile seems like bpo,0
anything valuable situation first getting second loosing,0
call number available appointment ask connect call waheed fathima,0
know taj mahal symbol love lesser known fact mumtaz shahjahans th wife wife shahjahan killed mumtazs husband marry mumtaz died ltgt th delivery married mumtazs sister question arises hell love great hari,0
go n buy juz buy get lar,0
hurry home soup done,0
need lar jus testing e phone card dunno network gd thk waiting si finish bathing bathe dun disturb u liao u cleaning ur room,0
hey want crave miss need love ahmad saeed al hallaq,0
otherwise part time job natuition,0
yes know cheesy song frosty snowman,0
datingi two started sent text talk sport radio last week connection think coincidence,1
thk em find wtc far weiyi goin e rest dunno yet r ur goin dinner den might b able join,0
entered cabin pa said happy bday bos felt special askd lunch lunch invited apartment went,0
cool text youre parked,0
got itmail panren paru,0
dont know im raping dude poker,0
yeah probably swing roommate finish girl,0
freemsg havent replied text im randy sexy female live local luv hear u netcollex ltd p per msg reply stop end,1
give time walk,0
opening mca,0
long beach lor expected u dinner,0
okie,0
free message activate free text message replying message word free term condition visit wwwcom,1
lol grr mom taking forever prescription pharmacy like minute away ugh,0
mmmmm sooooo good wake word morning love mmmm fuck love lion devouring kiss across sea,0
brand new mobile music service live free music player arrive shortly install phone browse content top artist,1
free call pa,0
xy ur car u picking,0
santha num corrct dane,0
hows ur paper,0
dear know ltgt th ltgt th birthday loving gopalettan planning give small gift day like participate welcome please contact admin team detail,0
k tell anything,0
hiya u paying money account thanks got pleasant surprise checked balance u c dont get statement acc,0
sorry im getting feel really bad totally rejected kinda thing,0
pizza u want,0
remet alex nichols middle school turn he dealing,0
princess bet brothas chasing,0
get door im,0
hi chikku send nice msg,0
housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand,0
housemaid murderer coz man murdered ltgt th january public holiday govtinstituitions closedincluding post officeunderstand,0
hi kate u give ring asap xxx,0
open door,0
unfortunately ive found pick sister airport evening dont think ill going try go one th,0
two fundamental cool life walk like king walk like dont carewhoever king gud nyt,0
okok okthenwhats ur today plan,0
nope ill b going sch fri quite early lor co mys si got paper da morn,0
sorry sir call tomorrow senthilhsbc,0
theoretically yeah could able come,0
right wasnt phoned someone number like,0
standing,0
oh fine ill tonight,0
try get lost fact tee hee,0
sm service inclusive text credit pls gotto wwwcomuknet login qxj unsubscribe stop extra charge help comukcm ae,1
together thinkin,0
carlosll minute still need buy,0
okie thanx,0
come u got nothing,0
k roommate also want dubsack another friend may also want plan bringing extra ill tell know sure,0
cant pick phone right pls send message,0
sexy sexy cum text im wet warm ready porn u fun msg free recd msg p inc vat cancel text stop,1
nobody name penis girl name story doesnt add,0
yup msg tat yijue tot group mate co meeting today mah im askin leaving earlier wat mah co mayb haf walk v far,0
ya nice ready thursday,0
im fine hope also,0
dance river,0
win winner mr foley ipod exciting prize soon keep eye ur mobile visit wwwwincouk,1
hi test ltgt rd,0
hiya hows going sunny africa hope u r avin good time give big old silver back big kiss,0
hi babe u r likely bed im sorry tonight really wanna see u tomorrow call love xxx,0
use soc use home dunno type word ar,0
got called tool,0
youre right think,0
im bus love,0
finished work yet,0
come,0
shoot im doc waiting room,0
aiyo bit pai seh noe scared dun rem die hee become better lookin oredi leh,0
nope waiting sch daddy,0
free day finish mon n thurs,0
come,0
wait bus stop aft ur lect lar dun c go get car come back n pick,0
sorry flaked last night shit seriously goin roommate tonight,0
oh really make air whats talent,0
pay first lar da stock comin,0
aight pick open tonight,0
love,0
unless situation go gurl would appropriate,0
never blame day ur life good day give u happiness bad day give u experience essential life god blessing good morning,0
depends quality want type sent boye faded glory want ralphs maybe,0
nothis kallis home groundamla home town durban,0
beautiful truth gravity read carefully heart feel light someone feel heavy someone leaf goodmorning,0
made day great day,0
em olowoyey uscedu great time argentina sad secretary everything blessing,0
genius whats brother pls send number skype,0
hows street end library walk,0
hello r u im bored inever thought id get bored tv tell something exciting happened anything,0
hmm bit piece lol sigh,0
mum went dentist,0
wanted say holy shit guy werent kidding bud,0
sorry ill call later,0
gotta,0
lol im hot air balloon,0
alright omw gotta change order halfth,0
mum ask buy food home,0
dude go sup,0
thank baby cant wait taste real thing,0
u receive msg,0
valued customer pleased advise following recent review mob awarded bonus prize call,1
lei,0
ya well fine bbdpooja full pimpleseven become quite blackand ur rite cold wearing sweatter,0
yagoing restaurant,0
dunno leh cant remember mayb lor wat time r meeting tmr,0
sbut luck catch put,0
got video tape pple type message lor u free wan help hee co noe u wan watch infernal affair ask u along asking shuhui oso,0
u noe wat time e place dat sell close,0
probs hon u doinat mo,0
ltdecimalgt common car better buy china asia find le expensive ill holla,0
ok happen behave like,0
kindly send one flat ltdecimalgt today,0
lol yep yesterday already got fireplace another icon sitting,0
driving training,0
really tot ur paper ended long ago wat u copied jus got use u happy lar still haf study,0
long take get,0
urgent mobile awarded bonus caller prize final try contact u call landline boxwrc ppm,1
uploaded mine facebook,0
lmao wheres fish memory need,0
ok u take shopping u get paid,0
pls accept one day begging change number,0
da good good playerwhy unsold,0
wen get spiritual deep thats great,0
u hav frnd name ashwini ur college,0
buzzzz grin buzz as buzz chest buzz cock keep phone vibrator feel shake,0
k come nordstrom youre done,0
contacted dating service someone know find call land line poboxwtgp,1
dont go tell friend youre sure want live smoke much spend hour begging come smoke,0
k ill drinkpa need sr model pls send mail id pa,0
free nokia motorola upto mths price linerental free xnet minstxtmth free btooth call mobileupd call optoutdwv,1
chinatown got porridge claypot rice yam cake fishhead beehoon either eat cheap den go cafe n tok go nydc somethin,0
awesome lemme know whenever youre around,0
sad story man last week bday wife didnt wish parent forgot n kid went work even colleague wish,0
life spend someone lifetime may meaningless moment spent someone really love mean life,0
tell happen dont behave like ok need say,0
hey next sun there basic yoga course bugis go pilate intro next sat tell time r free,0
